"Tanggal","Harga","Bulan-Tahun","Tahun","Bulan"
"4/29/2017","51,494","2017-04","2017","04"
"4/30/2017","51,528","2017-04","2017","04"
"5/1/2017","51,181","2017-05","2017","05"
"5/2/2017","52,111","2017-05","2017","05"
"5/3/2017","53,268","2017-05","2017","05"
"5/4/2017","55,358","2017-05","2017","05"
"5/5/2017","56,478","2017-05","2017","05"
"5/6/2017","55,888","2017-05","2017","05"
"5/7/2017","56,085","2017-05","2017","05"
"5/8/2017","57,669","2017-05","2017","05"
"5/9/2017","57,631","2017-05","2017","05"
"5/10/2017","57,469","2017-05","2017","05"
"5/11/2017","57,465","2017-05","2017","05"
"5/12/2017","57,330","2017-05","2017","05"
"5/13/2017","56,389","2017-05","2017","05"
"5/14/2017","55,754","2017-05","2017","05"
"5/15/2017","54,137","2017-05","2017","05"
"5/16/2017","52,451","2017-05","2017","05"
"5/17/2017","51,123","2017-05","2017","05"
"5/18/2017","50,472","2017-05","2017","05"
"5/19/2017","49,862","2017-05","2017","05"
"5/20/2017","49,923","2017-05","2017","05"
"5/21/2017","49,565","2017-05","2017","05"
"5/22/2017","49,409","2017-05","2017","05"
"5/23/2017","49,009","2017-05","2017","05"
"5/24/2017","49,565","2017-05","2017","05"
"5/25/2017","48,876","2017-05","2017","05"
"5/26/2017","47,182","2017-05","2017","05"
"5/27/2017","46,164","2017-05","2017","05"
"5/28/2017","46,249","2017-05","2017","05"
"5/29/2017","46,787","2017-05","2017","05"
"5/30/2017","46,296","2017-05","2017","05"
"5/31/2017","43,067","2017-05","2017","05"
"6/1/2017","38,114","2017-06","2017","06"
"6/2/2017","35,821","2017-06","2017","06"
"6/3/2017","35,539","2017-06","2017","06"
"6/4/2017","34,964","2017-06","2017","06"
"6/5/2017","32,132","2017-06","2017","06"
"6/6/2017","32,075","2017-06","2017","06"
"6/7/2017","31,519","2017-06","2017","06"
"6/8/2017","31,411","2017-06","2017","06"
"6/9/2017","31,078","2017-06","2017","06"
"6/10/2017","31,210","2017-06","2017","06"
"6/11/2017","31,074","2017-06","2017","06"
"6/12/2017","30,468","2017-06","2017","06"
"6/13/2017","30,179","2017-06","2017","06"
"6/14/2017","30,657","2017-06","2017","06"
"6/15/2017","30,603","2017-06","2017","06"
"6/16/2017","30,464","2017-06","2017","06"
"6/17/2017","30,568","2017-06","2017","06"
"6/18/2017","30,623","2017-06","2017","06"
"6/19/2017","30,932","2017-06","2017","06"
"6/20/2017","33,279","2017-06","2017","06"
"6/21/2017","35,199","2017-06","2017","06"
"6/22/2017","36,578","2017-06","2017","06"
"6/23/2017","36,559","2017-06","2017","06"
"6/24/2017","38,181","2017-06","2017","06"
"6/25/2017","37,095","2017-06","2017","06"
"6/26/2017","37,393","2017-06","2017","06"
"6/27/2017","37,672","2017-06","2017","06"
"6/28/2017","37,436","2017-06","2017","06"
"6/29/2017","35,800","2017-06","2017","06"
"6/30/2017","33,434","2017-06","2017","06"
"7/1/2017","32,563","2017-07","2017","07"
"7/2/2017","32,017","2017-07","2017","07"
"7/3/2017","30,400","2017-07","2017","07"
"7/4/2017","29,825","2017-07","2017","07"
"7/5/2017","29,177","2017-07","2017","07"
"7/6/2017","29,625","2017-07","2017","07"
"7/7/2017","29,786","2017-07","2017","07"
"7/8/2017","30,840","2017-07","2017","07"
"7/9/2017","31,520","2017-07","2017","07"
"7/10/2017","33,087","2017-07","2017","07"
"7/11/2017","33,948","2017-07","2017","07"
"7/12/2017","34,302","2017-07","2017","07"
"7/13/2017","35,916","2017-07","2017","07"
"7/14/2017","37,003","2017-07","2017","07"
"7/15/2017","38,175","2017-07","2017","07"
"7/16/2017","38,178","2017-07","2017","07"
"7/17/2017","38,507","2017-07","2017","07"
"7/18/2017","39,335","2017-07","2017","07"
"7/19/2017","39,468","2017-07","2017","07"
"7/20/2017","39,869","2017-07","2017","07"
"7/21/2017","40,199","2017-07","2017","07"
"7/22/2017","39,808","2017-07","2017","07"
"7/23/2017","39,076","2017-07","2017","07"
"7/24/2017","37,499","2017-07","2017","07"
"7/25/2017","36,510","2017-07","2017","07"
"7/26/2017","35,737","2017-07","2017","07"
"7/27/2017","35,688","2017-07","2017","07"
"7/28/2017","35,624","2017-07","2017","07"
"7/29/2017","35,487","2017-07","2017","07"
"7/30/2017","34,707","2017-07","2017","07"
"7/31/2017","34,266","2017-07","2017","07"
"8/1/2017","33,849","2017-08","2017","08"
"8/2/2017","33,329","2017-08","2017","08"
"8/3/2017","32,700","2017-08","2017","08"
"8/4/2017","31,637","2017-08","2017","08"
"8/5/2017","31,114","2017-08","2017","08"
"8/6/2017","30,709","2017-08","2017","08"
"8/7/2017","29,112","2017-08","2017","08"
"8/8/2017","28,380","2017-08","2017","08"
"8/9/2017","27,103","2017-08","2017","08"
"8/10/2017","25,406","2017-08","2017","08"
"8/11/2017","23,965","2017-08","2017","08"
"8/12/2017","22,780","2017-08","2017","08"
"8/13/2017","22,392","2017-08","2017","08"
"8/14/2017","20,957","2017-08","2017","08"
"8/15/2017","22,750","2017-08","2017","08"
"8/16/2017","20,154","2017-08","2017","08"
"8/17/2017","19,967","2017-08","2017","08"
"8/18/2017","18,903","2017-08","2017","08"
"8/19/2017","18,938","2017-08","2017","08"
"8/20/2017","18,600","2017-08","2017","08"
"8/21/2017","17,680","2017-08","2017","08"
"8/22/2017","17,473","2017-08","2017","08"
"8/23/2017","17,026","2017-08","2017","08"
"8/24/2017","16,977","2017-08","2017","08"
"8/25/2017","16,849","2017-08","2017","08"
"8/26/2017","16,751","2017-08","2017","08"
"8/27/2017","16,876","2017-08","2017","08"
"8/28/2017","16,368","2017-08","2017","08"
"8/29/2017","16,204","2017-08","2017","08"
"8/30/2017","16,203","2017-08","2017","08"
"8/31/2017","16,097","2017-08","2017","08"
"9/1/2017","16,424","2017-09","2017","09"
"9/2/2017","16,399","2017-09","2017","09"
"9/3/2017","16,189","2017-09","2017","09"
"9/4/2017","15,873","2017-09","2017","09"
"9/5/2017","15,189","2017-09","2017","09"
"9/6/2017","14,988","2017-09","2017","09"
"9/7/2017","14,639","2017-09","2017","09"
"9/8/2017","14,626","2017-09","2017","09"
"9/9/2017","14,550","2017-09","2017","09"
"9/10/2017","14,663","2017-09","2017","09"
"9/11/2017","14,609","2017-09","2017","09"
"9/12/2017","14,423","2017-09","2017","09"
"9/13/2017","14,236","2017-09","2017","09"
"9/14/2017","14,003","2017-09","2017","09"
"9/15/2017","13,854","2017-09","2017","09"
"9/16/2017","13,794","2017-09","2017","09"
"9/17/2017","13,830","2017-09","2017","09"
"9/18/2017","13,598","2017-09","2017","09"
"9/19/2017","13,465","2017-09","2017","09"
"9/20/2017","13,270","2017-09","2017","09"
"9/21/2017","13,448","2017-09","2017","09"
"9/22/2017","12,919","2017-09","2017","09"
"9/23/2017","12,806","2017-09","2017","09"
"9/24/2017","12,689","2017-09","2017","09"
"9/25/2017","12,572","2017-09","2017","09"
"9/26/2017","12,378","2017-09","2017","09"
"9/27/2017","12,327","2017-09","2017","09"
"9/28/2017","12,155","2017-09","2017","09"
"9/29/2017","12,124","2017-09","2017","09"
"9/30/2017","12,290","2017-09","2017","09"
"10/1/2017","12,075","2017-10","2017","10"
"10/2/2017","12,078","2017-10","2017","10"
"10/3/2017","12,023","2017-10","2017","10"
"10/4/2017","12,163","2017-10","2017","10"
"10/5/2017","12,424","2017-10","2017","10"
"10/6/2017","12,278","2017-10","2017","10"
"10/7/2017","12,445","2017-10","2017","10"
"10/8/2017","12,500","2017-10","2017","10"
"10/9/2017","12,808","2017-10","2017","10"
"10/10/2017","12,789","2017-10","2017","10"
"10/11/2017","12,827","2017-10","2017","10"
"10/12/2017","12,994","2017-10","2017","10"
"10/13/2017","12,724","2017-10","2017","10"
"10/14/2017","12,710","2017-10","2017","10"
"10/15/2017","12,675","2017-10","2017","10"
"10/16/2017","12,525","2017-10","2017","10"
"10/17/2017","12,633","2017-10","2017","10"
"10/18/2017","12,788","2017-10","2017","10"
"10/19/2017","13,055","2017-10","2017","10"
"10/20/2017","13,072","2017-10","2017","10"
"10/21/2017","13,285","2017-10","2017","10"
"10/22/2017","13,417","2017-10","2017","10"
"10/23/2017","13,661","2017-10","2017","10"
"10/24/2017","15,273","2017-10","2017","10"
"10/25/2017","14,484","2017-10","2017","10"
"10/26/2017","14,622","2017-10","2017","10"
"10/27/2017","14,757","2017-10","2017","10"
"10/28/2017","14,855","2017-10","2017","10"
"10/29/2017","14,872","2017-10","2017","10"
"10/30/2017","14,898","2017-10","2017","10"
"10/31/2017","14,986","2017-10","2017","10"
"11/1/2017","14,974","2017-11","2017","11"
"11/2/2017","15,026","2017-11","2017","11"
"11/3/2017","15,235","2017-11","2017","11"
"11/4/2017","15,449","2017-11","2017","11"
"11/5/2017","15,394","2017-11","2017","11"
"11/6/2017","16,131","2017-11","2017","11"
"11/7/2017","16,801","2017-11","2017","11"
"11/8/2017","17,250","2017-11","2017","11"
"11/9/2017","17,441","2017-11","2017","11"
"11/10/2017","17,755","2017-11","2017","11"
"11/11/2017","18,051","2017-11","2017","11"
"11/12/2017","18,021","2017-11","2017","11"
"11/13/2017","18,264","2017-11","2017","11"
"11/14/2017","18,199","2017-11","2017","11"
"11/15/2017","18,263","2017-11","2017","11"
"11/16/2017","18,293","2017-11","2017","11"
"11/17/2017","18,150","2017-11","2017","11"
"11/18/2017","18,114","2017-11","2017","11"
"11/19/2017","17,580","2017-11","2017","11"
"11/20/2017","16,420","2017-11","2017","11"
"11/21/2017","16,062","2017-11","2017","11"
"11/22/2017","15,817","2017-11","2017","11"
"11/23/2017","15,888","2017-11","2017","11"
"11/24/2017","15,656","2017-11","2017","11"
"11/25/2017","15,686","2017-11","2017","11"
"11/26/2017","15,545","2017-11","2017","11"
"11/27/2017","15,215","2017-11","2017","11"
"11/28/2017","15,280","2017-11","2017","11"
"11/29/2017","15,668","2017-11","2017","11"
"11/30/2017","15,509","2017-11","2017","11"
"12/1/2017","16,199","2017-12","2017","12"
"12/2/2017","15,732","2017-12","2017","12"
"12/3/2017","15,937","2017-12","2017","12"
"12/4/2017","16,139","2017-12","2017","12"
"12/5/2017","16,286","2017-12","2017","12"
"12/6/2017","19,512","2017-12","2017","12"
"12/7/2017","15,979","2017-12","2017","12"
"12/8/2017","15,949","2017-12","2017","12"
"12/9/2017","15,544","2017-12","2017","12"
"12/10/2017","18,932","2017-12","2017","12"
"12/11/2017","15,573","2017-12","2017","12"
"12/12/2017","15,471","2017-12","2017","12"
"12/13/2017","15,942","2017-12","2017","12"
"12/14/2017","16,400","2017-12","2017","12"
"12/15/2017","18,076","2017-12","2017","12"
"12/16/2017","18,906","2017-12","2017","12"
"12/17/2017","20,352","2017-12","2017","12"
"12/18/2017","23,845","2017-12","2017","12"
"12/19/2017","26,453","2017-12","2017","12"
"12/20/2017","27,669","2017-12","2017","12"
"12/21/2017","29,946","2017-12","2017","12"
"12/22/2017","34,108","2017-12","2017","12"
"12/23/2017","36,669","2017-12","2017","12"
"12/24/2017","36,996","2017-12","2017","12"
"12/25/2017","36,816","2017-12","2017","12"
"12/26/2017","38,513","2017-12","2017","12"
"12/27/2017","39,752","2017-12","2017","12"
"12/28/2017","38,946","2017-12","2017","12"
"12/29/2017","37,011","2017-12","2017","12"
"12/30/2017","35,600","2017-12","2017","12"
"12/31/2017","35,717","2017-12","2017","12"
"1/1/2018","38,470","2018-01","2018","01"
"1/2/2018","40,098","2018-01","2018","01"
"1/3/2018","37,951","2018-01","2018","01"
"1/4/2018","37,517","2018-01","2018","01"
"1/5/2018","37,041","2018-01","2018","01"
"1/6/2018","37,001","2018-01","2018","01"
"1/7/2018","36,655","2018-01","2018","01"
"1/8/2018","37,410","2018-01","2018","01"
"1/9/2018","37,655","2018-01","2018","01"
"1/10/2018","37,820","2018-01","2018","01"
"1/11/2018","38,111","2018-01","2018","01"
"1/12/2018","37,929","2018-01","2018","01"
"1/13/2018","37,961","2018-01","2018","01"
"1/14/2018","37,679","2018-01","2018","01"
"1/15/2018","36,367","2018-01","2018","01"
"1/16/2018","35,468","2018-01","2018","01"
"1/17/2018","34,121","2018-01","2018","01"
"1/18/2018","32,764","2018-01","2018","01"
"1/19/2018","32,141","2018-01","2018","01"
"1/20/2018","31,232","2018-01","2018","01"
"1/21/2018","31,146","2018-01","2018","01"
"1/22/2018","30,379","2018-01","2018","01"
"1/23/2018","29,735","2018-01","2018","01"
"1/24/2018","29,334","2018-01","2018","01"
"1/25/2018","29,121","2018-01","2018","01"
"1/26/2018","28,478","2018-01","2018","01"
"1/27/2018","28,313","2018-01","2018","01"
"1/28/2018","28,119","2018-01","2018","01"
"1/29/2018","27,737","2018-01","2018","01"
"1/30/2018","27,346","2018-01","2018","01"
"1/31/2018","27,212","2018-01","2018","01"
"2/1/2018","27,564","2018-02","2018","02"
"2/2/2018","27,436","2018-02","2018","02"
"2/3/2018","28,840","2018-02","2018","02"
"2/4/2018","28,728","2018-02","2018","02"
"2/5/2018","29,574","2018-02","2018","02"
"2/6/2018","30,398","2018-02","2018","02"
"2/7/2018","31,101","2018-02","2018","02"
"2/8/2018","31,972","2018-02","2018","02"
"2/9/2018","32,265","2018-02","2018","02"
"2/10/2018","33,234","2018-02","2018","02"
"2/11/2018","34,268","2018-02","2018","02"
"2/12/2018","35,526","2018-02","2018","02"
"2/13/2018","37,494","2018-02","2018","02"
"2/14/2018","39,205","2018-02","2018","02"
"2/15/2018","39,977","2018-02","2018","02"
"2/16/2018","40,027","2018-02","2018","02"
"2/17/2018","40,240","2018-02","2018","02"
"2/18/2018","40,227","2018-02","2018","02"
"2/19/2018","42,792","2018-02","2018","02"
"2/20/2018","44,119","2018-02","2018","02"
"2/21/2018","45,157","2018-02","2018","02"
"2/22/2018","45,309","2018-02","2018","02"
"2/23/2018","44,657","2018-02","2018","02"
"2/24/2018","45,138","2018-02","2018","02"
"2/25/2018","45,382","2018-02","2018","02"
"2/26/2018","45,809","2018-02","2018","02"
"2/27/2018","46,697","2018-02","2018","02"
"2/28/2018","47,394","2018-02","2018","02"
"3/1/2018","47,286","2018-03","2018","03"
"3/2/2018","48,047","2018-03","2018","03"
"3/3/2018","51,430","2018-03","2018","03"
"3/4/2018","52,265","2018-03","2018","03"
"3/5/2018","54,287","2018-03","2018","03"
"3/6/2018","55,112","2018-03","2018","03"
"3/7/2018","55,030","2018-03","2018","03"
"3/8/2018","55,969","2018-03","2018","03"
"3/9/2018","57,942","2018-03","2018","03"
"3/10/2018","60,096","2018-03","2018","03"
"3/11/2018","59,679","2018-03","2018","03"
"3/12/2018","58,469","2018-03","2018","03"
"3/13/2018","56,558","2018-03","2018","03"
"3/14/2018","54,240","2018-03","2018","03"
"3/15/2018","52,246","2018-03","2018","03"
"3/16/2018","50,512","2018-03","2018","03"
"3/17/2018","49,491","2018-03","2018","03"
"3/18/2018","48,574","2018-03","2018","03"
"3/19/2018","45,718","2018-03","2018","03"
"3/20/2018","44,950","2018-03","2018","03"
"3/21/2018","43,115","2018-03","2018","03"
"3/22/2018","41,526","2018-03","2018","03"
"3/23/2018","40,218","2018-03","2018","03"
"3/24/2018","39,299","2018-03","2018","03"
"3/25/2018","39,010","2018-03","2018","03"
"3/26/2018","37,649","2018-03","2018","03"
"3/27/2018","37,111","2018-03","2018","03"
"3/28/2018","36,366","2018-03","2018","03"
"3/29/2018","35,401","2018-03","2018","03"
"3/30/2018","35,603","2018-03","2018","03"
"3/31/2018","34,945","2018-03","2018","03"
"4/1/2018","34,334","2018-04","2018","04"
"4/2/2018","33,894","2018-04","2018","04"
"4/3/2018","34,033","2018-04","2018","04"
"4/4/2018","34,311","2018-04","2018","04"
"4/5/2018","34,418","2018-04","2018","04"
"4/6/2018","34,758","2018-04","2018","04"
"4/7/2018","34,798","2018-04","2018","04"
"4/8/2018","35,029","2018-04","2018","04"
"4/9/2018","35,015","2018-04","2018","04"
"4/10/2018","35,181","2018-04","2018","04"
"4/11/2018","34,401","2018-04","2018","04"
"4/12/2018","33,912","2018-04","2018","04"
"4/13/2018","33,368","2018-04","2018","04"
"4/14/2018","33,220","2018-04","2018","04"
"4/15/2018","32,881","2018-04","2018","04"
"4/16/2018","30,939","2018-04","2018","04"
"4/17/2018","30,390","2018-04","2018","04"
"4/18/2018","29,921","2018-04","2018","04"
"4/19/2018","29,526","2018-04","2018","04"
"4/20/2018","28,837","2018-04","2018","04"
"4/21/2018","28,296","2018-04","2018","04"
"4/22/2018","27,833","2018-04","2018","04"
"4/23/2018","26,953","2018-04","2018","04"
"4/24/2018","26,728","2018-04","2018","04"
"4/25/2018","26,611","2018-04","2018","04"
"4/26/2018","26,457","2018-04","2018","04"
"4/27/2018","26,167","2018-04","2018","04"
"4/28/2018","25,797","2018-04","2018","04"
"4/29/2018","25,623","2018-04","2018","04"
"4/30/2018","24,627","2018-04","2018","04"
"5/1/2018","24,338","2018-05","2018","05"
"5/2/2018","23,926","2018-05","2018","05"
"5/3/2018","23,796","2018-05","2018","05"
"5/4/2018","23,609","2018-05","2018","05"
"5/5/2018","23,059","2018-05","2018","05"
"5/6/2018","23,362","2018-05","2018","05"
"5/7/2018","22,804","2018-05","2018","05"
"5/8/2018","22,713","2018-05","2018","05"
"5/9/2018","23,143","2018-05","2018","05"
"5/10/2018","23,228","2018-05","2018","05"
"5/11/2018","23,412","2018-05","2018","05"
"5/12/2018","23,205","2018-05","2018","05"
"5/13/2018","23,234","2018-05","2018","05"
"5/14/2018","23,313","2018-05","2018","05"
"5/15/2018","23,589","2018-05","2018","05"
"5/16/2018","23,297","2018-05","2018","05"
"5/17/2018","23,185","2018-05","2018","05"
"5/18/2018","23,498","2018-05","2018","05"
"5/19/2018","24,016","2018-05","2018","05"
"5/20/2018","23,945","2018-05","2018","05"
"5/21/2018","24,338","2018-05","2018","05"
"5/22/2018","23,866","2018-05","2018","05"
"5/23/2018","23,460","2018-05","2018","05"
"5/24/2018","22,614","2018-05","2018","05"
"5/25/2018","22,450","2018-05","2018","05"
"5/26/2018","22,227","2018-05","2018","05"
"5/27/2018","22,189","2018-05","2018","05"
"5/28/2018","21,861","2018-05","2018","05"
"5/29/2018","21,932","2018-05","2018","05"
"5/30/2018","21,671","2018-05","2018","05"
"5/31/2018","21,389","2018-05","2018","05"
"6/1/2018","21,867","2018-06","2018","06"
"6/2/2018","22,254","2018-06","2018","06"
"6/3/2018","22,784","2018-06","2018","06"
"6/4/2018","23,320","2018-06","2018","06"
"6/5/2018","23,522","2018-06","2018","06"
"6/6/2018","24,288","2018-06","2018","06"
"6/7/2018","27,019","2018-06","2018","06"
"6/8/2018","28,646","2018-06","2018","06"
"6/9/2018","29,098","2018-06","2018","06"
"6/10/2018","29,322","2018-06","2018","06"
"6/11/2018","31,094","2018-06","2018","06"
"6/12/2018","34,025","2018-06","2018","06"
"6/13/2018","35,432","2018-06","2018","06"
"6/14/2018","36,374","2018-06","2018","06"
"6/15/2018","36,367","2018-06","2018","06"
"6/16/2018","36,566","2018-06","2018","06"
"6/17/2018","37,664","2018-06","2018","06"
"6/18/2018","37,903","2018-06","2018","06"
"6/19/2018","37,456","2018-06","2018","06"
"6/20/2018","34,143","2018-06","2018","06"
"6/21/2018","31,157","2018-06","2018","06"
"6/22/2018","29,281","2018-06","2018","06"
"6/23/2018","29,643","2018-06","2018","06"
"6/24/2018","30,367","2018-06","2018","06"
"6/25/2018","31,821","2018-06","2018","06"
"6/26/2018","33,217","2018-06","2018","06"
"6/27/2018","33,631","2018-06","2018","06"
"6/28/2018","36,197","2018-06","2018","06"
"6/29/2018","37,951","2018-06","2018","06"
"6/30/2018","40,853","2018-06","2018","06"
"7/1/2018","42,078","2018-07","2018","07"
"7/2/2018","44,844","2018-07","2018","07"
"7/3/2018","45,028","2018-07","2018","07"
"7/4/2018","44,851","2018-07","2018","07"
"7/5/2018","45,795","2018-07","2018","07"
"7/6/2018","47,218","2018-07","2018","07"
"7/7/2018","48,562","2018-07","2018","07"
"7/8/2018","49,031","2018-07","2018","07"
"7/9/2018","49,836","2018-07","2018","07"
"7/10/2018","49,503","2018-07","2018","07"
"7/11/2018","48,405","2018-07","2018","07"
"7/12/2018","48,478","2018-07","2018","07"
"7/13/2018","48,608","2018-07","2018","07"
"7/14/2018","48,820","2018-07","2018","07"
"7/15/2018","48,493","2018-07","2018","07"
"7/16/2018","47,543","2018-07","2018","07"
"7/17/2018","47,610","2018-07","2018","07"
"7/18/2018","48,058","2018-07","2018","07"
"7/19/2018","48,347","2018-07","2018","07"
"7/20/2018","48,992","2018-07","2018","07"
"7/21/2018","49,362","2018-07","2018","07"
"7/22/2018","49,161","2018-07","2018","07"
"7/23/2018","48,120","2018-07","2018","07"
"7/24/2018","48,024","2018-07","2018","07"
"7/25/2018","47,844","2018-07","2018","07"
"7/26/2018","47,186","2018-07","2018","07"
"7/27/2018","45,863","2018-07","2018","07"
"7/28/2018","44,216","2018-07","2018","07"
"7/29/2018","42,961","2018-07","2018","07"
"7/30/2018","38,722","2018-07","2018","07"
"7/31/2018","37,280","2018-07","2018","07"
"8/1/2018","36,136","2018-08","2018","08"
"8/2/2018","35,247","2018-08","2018","08"
"8/3/2018","34,546","2018-08","2018","08"
"8/4/2018","33,691","2018-08","2018","08"
"8/5/2018","33,264","2018-08","2018","08"
"8/6/2018","32,725","2018-08","2018","08"
"8/7/2018","32,547","2018-08","2018","08"
"8/8/2018","32,190","2018-08","2018","08"
"8/9/2018","32,084","2018-08","2018","08"
"8/10/2018","31,636","2018-08","2018","08"
"8/11/2018","31,374","2018-08","2018","08"
"8/12/2018","30,763","2018-08","2018","08"
"8/13/2018","29,642","2018-08","2018","08"
"8/14/2018","28,921","2018-08","2018","08"
"8/15/2018","28,735","2018-08","2018","08"
"8/16/2018","27,673","2018-08","2018","08"
"8/17/2018","26,769","2018-08","2018","08"
"8/18/2018","26,268","2018-08","2018","08"
"8/19/2018","25,959","2018-08","2018","08"
"8/20/2018","24,208","2018-08","2018","08"
"8/21/2018","23,706","2018-08","2018","08"
"8/22/2018","23,638","2018-08","2018","08"
"8/23/2018","23,264","2018-08","2018","08"
"8/24/2018","23,094","2018-08","2018","08"
"8/25/2018","22,859","2018-08","2018","08"
"8/26/2018","22,351","2018-08","2018","08"
"8/27/2018","20,441","2018-08","2018","08"
"8/28/2018","19,185","2018-08","2018","08"
"8/29/2018","18,545","2018-08","2018","08"
"8/30/2018","18,167","2018-08","2018","08"
"8/31/2018","18,047","2018-08","2018","08"
"9/1/2018","17,791","2018-09","2018","09"
"9/2/2018","17,585","2018-09","2018","09"
"9/3/2018","16,841","2018-09","2018","09"
"9/4/2018","16,549","2018-09","2018","09"
"9/5/2018","16,369","2018-09","2018","09"
"9/6/2018","16,064","2018-09","2018","09"
"9/7/2018","16,189","2018-09","2018","09"
"9/8/2018","16,022","2018-09","2018","09"
"9/9/2018","15,919","2018-09","2018","09"
"9/10/2018","15,742","2018-09","2018","09"
"9/11/2018","15,780","2018-09","2018","09"
"9/12/2018","15,984","2018-09","2018","09"
"9/13/2018","16,043","2018-09","2018","09"
"9/14/2018","15,984","2018-09","2018","09"
"9/15/2018","16,124","2018-09","2018","09"
"9/16/2018","16,170","2018-09","2018","09"
"9/17/2018","15,977","2018-09","2018","09"
"9/18/2018","15,927","2018-09","2018","09"
"9/19/2018","15,867","2018-09","2018","09"
"9/20/2018","15,785","2018-09","2018","09"
"9/21/2018","15,775","2018-09","2018","09"
"9/22/2018","15,714","2018-09","2018","09"
"9/23/2018","15,722","2018-09","2018","09"
"9/24/2018","15,755","2018-09","2018","09"
"9/25/2018","15,789","2018-09","2018","09"
"9/26/2018","15,942","2018-09","2018","09"
"9/27/2018","16,171","2018-09","2018","09"
"9/28/2018","16,324","2018-09","2018","09"
"9/29/2018","16,515","2018-09","2018","09"
"9/30/2018","16,613","2018-09","2018","09"
"10/1/2018","17,494","2018-10","2018","10"
"10/2/2018","18,424","2018-10","2018","10"
"10/3/2018","19,115","2018-10","2018","10"
"10/4/2018","19,878","2018-10","2018","10"
"10/5/2018","19,947","2018-10","2018","10"
"10/6/2018","20,140","2018-10","2018","10"
"10/7/2018","20,319","2018-10","2018","10"
"10/8/2018","20,529","2018-10","2018","10"
"10/9/2018","20,467","2018-10","2018","10"
"10/10/2018","20,428","2018-10","2018","10"
"10/11/2018","20,188","2018-10","2018","10"
"10/12/2018","20,508","2018-10","2018","10"
"10/13/2018","20,710","2018-10","2018","10"
"10/14/2018","20,758","2018-10","2018","10"
"10/15/2018","21,813","2018-10","2018","10"
"10/16/2018","22,204","2018-10","2018","10"
"10/17/2018","22,585","2018-10","2018","10"
"10/18/2018","22,600","2018-10","2018","10"
"10/19/2018","22,636","2018-10","2018","10"
"10/20/2018","22,716","2018-10","2018","10"
"10/21/2018","22,596","2018-10","2018","10"
"10/22/2018","22,418","2018-10","2018","10"
"10/23/2018","22,579","2018-10","2018","10"
"10/24/2018","22,328","2018-10","2018","10"
"10/25/2018","22,106","2018-10","2018","10"
"10/26/2018","22,098","2018-10","2018","10"
"10/27/2018","22,022","2018-10","2018","10"
"10/28/2018","21,925","2018-10","2018","10"
"10/29/2018","21,582","2018-10","2018","10"
"10/30/2018","21,554","2018-10","2018","10"
"10/31/2018","21,470","2018-10","2018","10"
"11/1/2018","21,443","2018-11","2018","11"
"11/2/2018","21,271","2018-11","2018","11"
"11/3/2018","21,359","2018-11","2018","11"
"11/4/2018","21,631","2018-11","2018","11"
"11/5/2018","22,139","2018-11","2018","11"
"11/6/2018","22,351","2018-11","2018","11"
"11/7/2018","22,464","2018-11","2018","11"
"11/8/2018","22,795","2018-11","2018","11"
"11/9/2018","22,816","2018-11","2018","11"
"11/10/2018","22,564","2018-11","2018","11"
"11/11/2018","22,544","2018-11","2018","11"
"11/12/2018","22,307","2018-11","2018","11"
"11/13/2018","22,017","2018-11","2018","11"
"11/14/2018","21,464","2018-11","2018","11"
"11/15/2018","20,998","2018-11","2018","11"
"11/16/2018","20,496","2018-11","2018","11"
"11/17/2018","20,236","2018-11","2018","11"
"11/18/2018","20,215","2018-11","2018","11"
"11/19/2018","19,738","2018-11","2018","11"
"11/20/2018","19,651","2018-11","2018","11"
"11/21/2018","19,624","2018-11","2018","11"
"11/22/2018","19,567","2018-11","2018","11"
"11/23/2018","19,452","2018-11","2018","11"
"11/24/2018","19,283","2018-11","2018","11"
"11/25/2018","19,240","2018-11","2018","11"
"11/26/2018","18,536","2018-11","2018","11"
"11/27/2018","18,110","2018-11","2018","11"
"11/28/2018","18,003","2018-11","2018","11"
"11/29/2018","18,079","2018-11","2018","11"
"11/30/2018","17,944","2018-11","2018","11"
"12/1/2018","18,037","2018-12","2018","12"
"12/2/2018","18,052","2018-12","2018","12"
"12/3/2018","18,138","2018-12","2018","12"
"12/4/2018","18,163","2018-12","2018","12"
"12/5/2018","18,420","2018-12","2018","12"
"12/6/2018","18,953","2018-12","2018","12"
"12/7/2018","19,588","2018-12","2018","12"
"12/8/2018","20,025","2018-12","2018","12"
"12/9/2018","20,263","2018-12","2018","12"
"12/10/2018","20,926","2018-12","2018","12"
"12/11/2018","21,410","2018-12","2018","12"
"12/12/2018","21,372","2018-12","2018","12"
"12/13/2018","21,582","2018-12","2018","12"
"12/14/2018","21,553","2018-12","2018","12"
"12/15/2018","21,596","2018-12","2018","12"
"12/16/2018","21,680","2018-12","2018","12"
"12/17/2018","21,902","2018-12","2018","12"
"12/18/2018","23,651","2018-12","2018","12"
"12/19/2018","26,115","2018-12","2018","12"
"12/20/2018","27,800","2018-12","2018","12"
"12/21/2018","29,383","2018-12","2018","12"
"12/22/2018","34,904","2018-12","2018","12"
"12/23/2018","33,534","2018-12","2018","12"
"12/24/2018","35,131","2018-12","2018","12"
"12/25/2018","35,535","2018-12","2018","12"
"12/26/2018","36,199","2018-12","2018","12"
